833.0994347511131,832.4463148174463,829.0813406222729,822.8711913302755,813.6808515967309,801.3742558624114,785.8151940821789,766.8684769768596,744.4013470087116,718.2851093754949,688.3969459559617,654.6218649111277,616.8547300843366,575.0023079588381,528.9852661408820,478.7400564537236,424.2206179550654,365.3998405628394,302.2707384107808,234.8472932772729,
234.8472932772720,302.2707384107808,365.3998405628394,424.2206179550654,478.7400564537236,528.9852661408820,575.0023079588381,616.8547300843366,654.6218649111277,688.3969459559617,718.2851093754949,744.4013470087116,766.8684769768596,785.8151940821789,801.3742558624114,813.6808515967309,822.8711913302755,829.0813406222729,832.4463148174463,833.0994347511131,
999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999999999998,999.9999618953954,0.00000000103845096021
999.9999961817642,999.9999960947771,999.9999957649128,999.9999944783711,999.9999883970889,999.9999565831329,999.9997931071523,999.9989974702528,999.9953688145508,999.9799457547074,999.9191528296435,999.6980941983173,998.9608599704131,996.7203672612577,990.5595848903259,975.3490999065860,941.9013036812391,876.9076196951005,766.0675826552707,600.8427431464156,0.05192254899968945514
999.9998674805928,999.9998123339774,999.9994389786592,999.9981512802387,999.9940589136864,999.9816944304995,999.9461513887514,999.8491076057306,999.5979435341147,998.9830041264048,997.5617225676483,994.4672916957859,988.1340869120344,975.9741538145905,954.1120048816487,917.3663193097337,859.6987668992119,775.2575913479436,659.8962156674814,512.7272175939504,0.10384509713441882062
999.9926354995578,999.9908652238316,999.9803093152998,999.9522630535580,999.8855808741411,999.7347770910918,999.4077612161421,998.7275241039624,997.3711903477351,994.7811855353949,990.0487823825453,981.7816583693896,967.9841898484879,945.9982405593105,912.5647561540707,864.0610699369554,796.9360781451493,708.3055829417442,596.5985960677833,462.0912415760278,0.15576764533982634386
999.9228923557512,999.9113985303816,999.8467502660426,999.6966626550643,999.3930312535286,998.8113676350162,997.7387324329842,995.8284004552912,992.5412992660853,987.0778759178661,978.3095127251106,964.7252068585756,944.4151835778364,915.1157065177803,874.3355638900226,819.5724878100494,748.6074921489435,659.8406385506561,552.6101040133074,427.4259219976122,0.20769019354523388099
999.6458220745391,999.6099053514293,999.4140046592167,998.9925340245279,998.2185543228665,996.8815122694275,994.6565693267966,991.0668171556857,985.4416806593531,976.8774382833922,964.2086315243531,946.0014347734061,920.5807936113353,886.1012721645759,840.6663894217210,782.4928545543079,710.1056859911008,622.5399338842310,519.5174733706965,401.5657845258775,0.25961274149371338371
998.9663990499828,998.8903559110593,998.4829162023925,997.6457590198370,996.1997748038578,993.8659471744993,990.2416646364857,984.7748528298689,976.7397479835186,965.2195519386293,949.1022866347964,927.0964732029569,897.7723656987231,859.6320722313609,811.2079796879445,751.1838440117275,678.5275233821120,592.6197472839599,493.3607483474209,381.2370171014886,0.31153528831134214006
997.7103363698276,997.5822815605806,996.9037268456019,995.5499748090842,993.3045948916374,989.8449868587659,984.7264825522099,977.3673318506258,967.0377895087877,952.8571656352767,933.8029248355365,908.7355163278011,876.4414405544435,835.6950719074583,785.3370938458162,724.3643840886521,652.0233041547154,567.8961830996185,471.9698976107520,364.6762321558687,0.36345783512897089640
995.7632113640898,995.5766047319294,994.5949704146836,992.6748329800311,989.5775116949056,984.9590661275503,978.3608988782073,969.2029090958656,956.7815688232512,940.2755245605190,918.7611999727230,891.2403080281351,856.6801392669116,814.0660214746979,762.4635812730870,701.0866069746130,629.3647077538963,547.0039003067691,454.0330034741276,350.8294518356849,0.41538038194659965274
993.0746031989935,992.8276637938545,991.5351423190294,989.0413944222767,985.0974953861377,979.3546478872493,971.3595321118155,960.5529924553198,946.2736847653139,927.7683309971679,904.2099870698257,874.7251941575498,838.4300626351309,794.4742892440612,742.0909407319837,680.6487037973175,609.7023796797750,529.0368681014826,438.6998808865662,339.0192260184671,0.46730292876422840909
989.6452834079728,989.3396885301987,987.7458452213107,984.7009485367890,979.9542449128110,973.1629525162696,963.8908072824117,951.6102106911011,935.7090347064596,915.5030642398266,890.2547989371192,859.1988868665333,821.5738433971643,776.6589704173050,723.8146140531609,662.5231846905197,592.4278218328627,513.3653208973906,425.3900264827479,328.7858719982057,0.51922547660956896998
985.5107742951420,985.1503824837341,983.2756424285222,979.7201054254634,974.2365713009816,966.4947449795577,956.0818012938870,942.5065210494301,925.2076531818129,903.5670405696942,876.9278068380843,844.6175406160602,805.9759532995893,760.3859667292362,707.3066651020431,646.3060885683608,577.0915242247880,499.5348256853882,413.6904087391310,319.8039442409765,0.57114802620275528788
980.7271250133408,980.3169760892217,978.1875735214692,974.1711747272246,968.0272773214200,959.4414381037501,948.0270314968172,933.3303891512484,914.8397058687334,891.9979657111793,864.2199305790410,830.9129474021028,791.5009876037694,745.4509639457143,692.3000151009077,631.6821526729485,563.3524739852321,487.2070952705837,403.2970793937723,311.8349274177564,0.62307057579594160579
975.3604149155099,974.9060317524338,972.5505042264074,968.1263063179879,961.4012480589288,952.0780549854926,939.7967700733525,924.1402684485644,904.6430942773948,880.8036981231176,852.0999706101566,818.0077410790394,778.0216528669886,731.6775622486209,678.5753638656300,618.4009523540157,550.9459173474258,476.1235614159588,393.9799429925989,304.6988819259902,0.67499312538912792370
969.4796996705940,968.9866376288636,966.4335744821391,961.6541358164950,954.4250683105555,944.4663068739916,931.4436672171263,914.9743525597887,894.6353725572903,869.9748484889731,840.5260226256269,805.8236079435442,765.4219187640034,718.9140299505511,665.9510417199947,606.2603998885728,539.6621570572844,466.0820744794472,385.5605662251971,298.2566775605958,0.72691567498231424160
963.1526088615044,962.6261856864796,959.9028853821176,954.8180380759602,947.1573411356875,936.6572326436489,923.0076565467981,905.8573409251843,884.8216190294327,859.4927089091309,829.4522340799414,794.2856207083103,753.5978555801540,707.0299459076645,654.2753009061588,595.0951705480436,529.3322421427983,456.9215205571023,377.8977084090897,292.3984580901107,0.77883822457550055951
956.4428104949257,955.8879591399784,953.0197034894013,947.6753834623207,939.6493066870273,928.6933095030438,914.5194658920453,896.8050216221819,875.1995428164117,849.3341656043033,818.8327194914463,783.3243769245458,742.4573626707476,695.9131483163624,643.4204696173398,584.7684477788664,519.8180790104950,448.5113865269453,370.8776087620273,287.0359260228868,0.83076077416868687742
949.4087181345773,948.8299194284764,945.8396473639452,940.2773998468174,931.9455660920420,920.6100982533526,906.0030929742801,887.8273313572953,865.7627440500166,839.4746768396642,808.6237345445029,772.8768817017557,731.9193836460322,685.4670880800837,633.2784826861694,575.1659259770214,511.0054426818983,440.7445058600250,364.4072975157418,282.0970465649036,0.88268332376187319532
